index,time_from_trigger_s,sample_signed_approx_24bit,trigger,frame_error_latched
844,-0.270032593,-4096,0,0
845,-0.268515556,-4096,0,0
846,-0.266998519,-5120,0,0
847,-0.265481481,-1024,0,0
848,-0.263964444,-2048,0,0
849,-0.262447407,-5120,0,0
850,-0.260930370,-6144,0,0
851,-0.259413333,-5120,0,0
852,-0.257896296,-2048,0,0
853,-0.256379259,-4096,0,0
854,-0.254862222,-3072,0,0
855,-0.253345185,-2048,0,0
856,-0.251828148,-2048,0,0
857,-0.250311111,-2048,0,0
858,-0.248794074,0,0,0
859,-0.247277037,1024,0,0
860,-0.245760000,-1024,0,0
861,-0.244242963,-3072,0,0
862,-0.242725926,-2048,0,0
863,-0.241208889,-2048,0,0
864,-0.239691852,-2048,0,0
865,-0.238174815,-1024,0,0
866,-0.236657778,-4096,0,0
867,-0.235140741,-3072,0,0
868,-0.233623704,-3072,0,0
869,-0.232106667,-1024,0,0
870,-0.230589630,-3072,0,0
871,-0.229072593,-3072,0,0
872,-0.227555556,-2048,0,0
873,-0.226038519,-3072,0,0
874,-0.224521481,-3072,0,0
875,-0.223004444,-3072,0,0
876,-0.221487407,-4096,0,0
877,-0.219970370,-3072,0,0
878,-0.218453333,0,0,0
879,-0.216936296,-2048,0,0
880,-0.215419259,-3072,0,0
881,-0.213902222,0,0,0
882,-0.212385185,1024,0,0
883,-0.210868148,-1024,0,0
884,-0.209351111,1024,0,0
885,-0.207834074,2048,0,0
886,-0.206317037,2048,0,0
887,-0.204800000,2048,0,0
888,-0.203282963,4096,0,0
889,-0.201765926,3072,0,0
890,-0.200248889,2048,0,0
891,-0.198731852,0,0,0
892,-0.197214815,-2048,0,0
893,-0.195697778,-4096,0,0
894,-0.194180741,-1024,0,0
895,-0.192663704,0,0,0
896,-0.191146667,-2048,0,0
897,-0.189629630,-2048,0,0
898,-0.188112593,0,0,0
899,-0.186595556,-1024,0,0
900,-0.185078519,1024,0,0
901,-0.183561481,1024,0,0
902,-0.182044444,0,0,0
903,-0.180527407,0,0,0
904,-0.179010370,2048,0,0
905,-0.177493333,3072,0,0
906,-0.175976296,1024,0,0
907,-0.174459259,1024,0,0
908,-0.172942222,-1024,0,0
909,-0.171425185,0,0,0
910,-0.169908148,1024,0,0
911,-0.168391111,-1024,0,0
912,-0.166874074,0,0,0
913,-0.165357037,0,0,0
914,-0.163840000,1024,0,0
915,-0.162322963,-1024,0,0
916,-0.160805926,2048,0,0
917,-0.159288889,-2048,0,0
918,-0.157771852,3072,0,0
919,-0.156254815,4096,0,0
920,-0.154737778,5120,0,0
921,-0.153220741,3072,0,0
922,-0.151703704,4096,0,0
923,-0.150186667,3072,0,0
924,-0.148669630,4096,0,0
925,-0.147152593,5120,0,0
926,-0.145635556,3072,0,0
927,-0.144118519,3072,0,0
928,-0.142601481,2048,0,0
929,-0.141084444,2048,0,0
930,-0.139567407,2048,0,0
931,-0.138050370,2048,0,0
932,-0.136533333,5120,0,0
933,-0.135016296,4096,0,0
934,-0.133499259,2048,0,0
935,-0.131982222,6144,0,0
936,-0.130465185,4096,0,0
937,-0.128948148,3072,0,0
938,-0.127431111,5120,0,0
939,-0.125914074,6144,0,0
940,-0.124397037,4096,0,0
941,-0.122880000,2048,0,0
942,-0.121362963,4096,0,0
943,-0.119845926,4096,0,0
944,-0.118328889,5120,0,0
945,-0.116811852,4096,0,0
946,-0.115294815,4096,0,0
947,-0.113777778,5120,0,0
948,-0.112260741,3072,0,0
949,-0.110743704,5120,0,0
950,-0.109226667,5120,0,0
951,-0.107709630,4096,0,0
952,-0.106192593,3072,0,0
953,-0.104675556,3072,0,0
954,-0.103158519,4096,0,0
955,-0.101641481,1024,0,0
956,-0.100124444,4096,0,0
957,-0.098607407,5120,0,0
958,-0.097090370,4096,0,0
959,-0.095573333,5120,0,0
960,-0.094056296,5120,0,0
961,-0.092539259,4096,0,0
962,-0.091022222,4096,0,0
963,-0.089505185,5120,0,0
964,-0.087988148,5120,0,0
965,-0.086471111,4096,0,0
966,-0.084954074,5120,0,0
967,-0.083437037,4096,0,0
968,-0.081920000,3072,0,0
969,-0.080402963,4096,0,0
970,-0.078885926,2048,0,0
971,-0.077368889,4096,0,0
972,-0.075851852,1024,0,0
973,-0.074334815,5120,0,0
974,-0.072817778,5120,0,0
975,-0.071300741,5120,0,0
976,-0.069783704,4096,0,0
977,-0.068266667,9216,0,0
978,-0.066749630,6144,0,0
979,-0.065232593,6144,0,0
980,-0.063715556,3072,0,0
981,-0.062198519,5120,0,0
982,-0.060681481,5120,0,0
983,-0.059164444,5120,0,0
984,-0.057647407,5120,0,0
985,-0.056130370,2048,0,0
986,-0.054613333,4096,0,0
987,-0.053096296,3072,0,0
988,-0.051579259,2048,0,0
989,-0.050062222,2048,0,0
990,-0.048545185,3072,0,0
991,-0.047028148,1024,0,0
992,-0.045511111,4096,0,0
993,-0.043994074,4096,0,0
994,-0.042477037,3072,0,0
995,-0.040960000,4096,0,0
996,-0.039442963,3072,0,0
997,-0.037925926,6144,0,0
998,-0.036408889,7168,0,0
999,-0.034891852,6144,0,0
1000,-0.033374815,8192,0,0
1001,-0.031857778,6144,0,0
1002,-0.030340741,7168,0,0
1003,-0.028823704,6144,0,0
1004,-0.027306667,6144,0,0
1005,-0.025789630,4096,0,0
1006,-0.024272593,5120,0,0
1007,-0.022755556,4096,0,0
1008,-0.021238519,4096,0,0
1009,-0.019721481,5120,0,0
1010,-0.018204444,5120,0,0
1011,-0.016687407,5120,0,0
1012,-0.015170370,6144,0,0
1013,-0.013653333,4096,0,0
1014,-0.012136296,5120,0,0
1015,-0.010619259,6144,0,0
1016,-0.009102222,4096,0,0
1017,-0.007585185,5120,0,0
1018,-0.006068148,4096,0,0
1019,-0.004551111,5120,0,0
1020,-0.003034074,5120,0,0
1021,-0.001517037,9216,0,0
1022,0.000000000,5120,1,0
1023,0.001517037,7168,1,0
1024,0.003034074,5120,1,0
1025,0.004551111,4096,1,0
1026,0.006068148,5120,1,0
1027,0.007585185,6144,1,0
1028,0.009102222,4096,1,0
1029,0.010619259,5120,1,0
1030,0.012136296,5120,1,0
1031,0.013653333,6144,1,0
1032,0.015170370,4096,1,0
1033,0.016687407,4096,1,0
1034,0.018204444,4096,1,0
1035,0.019721481,4096,1,0
1036,0.021238519,5120,1,0
1037,0.022755556,5120,1,0
1038,0.024272593,4096,1,0
1039,0.025789630,4096,1,0
1040,0.027306667,4096,1,0
1041,0.028823704,4096,1,0
1042,0.030340741,4096,1,0
1043,0.031857778,1024,1,0
1044,0.033374815,0,1,0
1045,0.034891852,1024,1,0
1046,0.036408889,-1024,1,0
1047,0.037925926,0,1,0
1048,0.039442963,0,1,0
1049,0.040960000,-3072,1,0
1050,0.042477037,-5120,1,0
1051,0.043994074,-7168,1,0
1052,0.045511111,-8192,1,0
1053,0.047028148,-7168,1,0
1054,0.048545185,-9216,1,0
1055,0.050062222,-10240,1,0
1056,0.051579259,-10240,1,0
1057,0.053096296,-10240,1,0
1058,0.054613333,-10240,1,0
1059,0.056130370,-8192,1,0
1060,0.057647407,-9216,1,0
1061,0.059164444,-8192,1,0
1062,0.060681481,-7168,1,0
1063,0.062198519,-6144,1,0
1064,0.063715556,-5120,1,0
1065,0.065232593,-4096,1,0
1066,0.066749630,-8192,1,0
1067,0.068266667,-8192,1,0
1068,0.069783704,-7168,1,0
1069,0.071300741,-9216,1,0
1070,0.072817778,-8192,1,0
1071,0.074334815,-7168,1,0
1072,0.075851852,-8192,1,0
1073,0.077368889,-8192,1,0
1074,0.078885926,-7168,1,0
1075,0.080402963,-7168,1,0
1076,0.081920000,-6144,1,0
1077,0.083437037,-6144,1,0
1078,0.084954074,-5120,1,0
1079,0.086471111,-7168,1,0
1080,0.087988148,-7168,1,0
1081,0.089505185,-7168,1,0
1082,0.091022222,-7168,1,0
1083,0.092539259,-8192,1,0
1084,0.094056296,-8192,1,0
1085,0.095573333,-6144,1,0
1086,0.097090370,-5120,1,0
1087,0.098607407,-6144,1,0
1088,0.100124444,-8192,1,0
1089,0.101641481,-7168,1,0
1090,0.103158519,-8192,1,0
1091,0.104675556,-6144,1,0
1092,0.106192593,-6144,1,0
1093,0.107709630,-7168,1,0
1094,0.109226667,-5120,1,0
1095,0.110743704,-6144,1,0
1096,0.112260741,-7168,1,0
1097,0.113777778,-3072,1,0
1098,0.115294815,-4096,1,0
1099,0.116811852,-4096,1,0
1100,0.118328889,-6144,1,0
1101,0.119845926,-4096,1,0
1102,0.121362963,-2048,1,0
1103,0.122880000,-3072,1,0
1104,0.124397037,-4096,1,0
1105,0.125914074,-6144,1,0
1106,0.127431111,-4096,1,0
1107,0.128948148,-4096,1,0
1108,0.130465185,-3072,1,0
1109,0.131982222,-2048,1,0
1110,0.133499259,-4096,1,0
1111,0.135016296,-2048,1,0
1112,0.136533333,-4096,1,0
1113,0.138050370,-4096,1,0
1114,0.139567407,-6144,1,0
1115,0.141084444,-1024,1,0
1116,0.142601481,0,1,0
1117,0.144118519,-2048,1,0
1118,0.145635556,0,1,0
1119,0.147152593,0,1,0
1120,0.148669630,4096,1,0
1121,0.150186667,5120,1,0
1122,0.151703704,5120,1,0
1123,0.153220741,5120,1,0
1124,0.154737778,5120,1,0
1125,0.156254815,5120,1,0
1126,0.157771852,2048,1,0
1127,0.159288889,5120,1,0
1128,0.160805926,4096,1,0
1129,0.162322963,3072,1,0
1130,0.163840000,4096,1,0
1131,0.165357037,4096,1,0
1132,0.166874074,5120,1,0
1133,0.168391111,5120,1,0
1134,0.169908148,4096,1,0
1135,0.171425185,5120,1,0
1136,0.172942222,7168,1,0
1137,0.174459259,6144,1,0
1138,0.175976296,4096,1,0
1139,0.177493333,8192,1,0
1140,0.179010370,6144,1,0
1141,0.180527407,7168,1,0
1142,0.182044444,6144,1,0
1143,0.183561481,6144,1,0
1144,0.185078519,6144,1,0
1145,0.186595556,4096,1,0
1146,0.188112593,5120,1,0
1147,0.189629630,5120,1,0
1148,0.191146667,3072,1,0
1149,0.192663704,2048,1,0
1150,0.194180741,1024,1,0
1151,0.195697778,2048,1,0
1152,0.197214815,2048,1,0
1153,0.198731852,2048,1,0
1154,0.200248889,1024,1,0
1155,0.201765926,3072,1,0
1156,0.203282963,4096,1,0
1157,0.204800000,3072,1,0
1158,0.206317037,1024,1,0
1159,0.207834074,1024,1,0
1160,0.209351111,-1024,1,0
1161,0.210868148,-2048,0,0
1162,0.212385185,-3072,0,0
1163,0.213902222,-2048,0,0
1164,0.215419259,-2048,0,0
1165,0.216936296,-5120,0,0
1166,0.218453333,-4096,0,0
1167,0.219970370,-7168,0,0
1168,0.221487407,-7168,0,0
1169,0.223004444,-6144,0,0
1170,0.224521481,-4096,0,0
1171,0.226038519,-7168,0,0
1172,0.227555556,-7168,0,0
1173,0.229072593,-6144,0,0
1174,0.230589630,-7168,0,0
1175,0.232106667,-5120,0,0
1176,0.233623704,-6144,0,0
1177,0.235140741,-6144,0,0
1178,0.236657778,-5120,0,0
1179,0.238174815,-7168,0,0
1180,0.239691852,-2048,0,0
1181,0.241208889,-8192,0,0
1182,0.242725926,-6144,0,0
1183,0.244242963,-8192,0,0
1184,0.245760000,-8192,0,0
1185,0.247277037,-6144,0,0
1186,0.248794074,-6144,0,0
1187,0.250311111,-6144,0,0
1188,0.251828148,-5120,0,0
1189,0.253345185,-3072,0,0
1190,0.254862222,-7168,0,0
1191,0.256379259,-6144,0,0
1192,0.257896296,-5120,0,0
1193,0.259413333,-6144,0,0
1194,0.260930370,-8192,0,0
1195,0.262447407,-5120,0,0
1196,0.263964444,-6144,0,0
1197,0.265481481,-6144,0,0
1198,0.266998519,-5120,0,0
1199,0.268515556,-6144,0,0
1200,0.270032593,-4096,0,0
1201,0.271549630,-3072,0,0
1202,0.273066667,-2048,0,0
1203,0.274583704,-3072,0,0
1204,0.276100741,-5120,0,0
1205,0.277617778,-4096,0,0
1206,0.279134815,-6144,0,0
1207,0.280651852,-7168,0,0
1208,0.282168889,-6144,0,0
1209,0.283685926,-4096,0,0
1210,0.285202963,-4096,0,0
1211,0.286720000,-3072,0,0
1212,0.288237037,-3072,0,0
1213,0.289754074,-4096,0,0
1214,0.291271111,-5120,0,0
1215,0.292788148,-2048,0,0
1216,0.294305185,-2048,0,0
1217,0.295822222,-2048,0,0
1218,0.297339259,-4096,0,0
1219,0.298856296,-1024,0,0
1220,0.300373333,-2048,0,0
1221,0.301890370,-4096,0,0
1222,0.303407407,-2048,0,0
1223,0.304924444,-2048,0,0
1224,0.306441481,-1024,0,0
1225,0.307958519,-1024,0,0
1226,0.309475556,-3072,0,0
1227,0.310992593,-3072,0,0
1228,0.312509630,-5120,0,0
1229,0.314026667,-5120,0,0
1230,0.315543704,-2048,0,0
1231,0.317060741,-3072,0,0
1232,0.318577778,-2048,0,0
1233,0.320094815,-3072,0,0
1234,0.321611852,0,0,0
1235,0.323128889,-5120,0,0
1236,0.324645926,-3072,0,0
1237,0.326162963,-1024,0,0
1238,0.327680000,-1024,0,0
1239,0.329197037,0,0,0
1240,0.330714074,-1024,0,0
1241,0.332231111,-3072,0,0
1242,0.333748148,-2048,0,0
1243,0.335265185,-3072,0,0
1244,0.336782222,-1024,0,0
1245,0.338299259,-2048,0,0
1246,0.339816296,-1024,0,0
1247,0.341333333,0,0,0
1248,0.342850370,0,0,0
1249,0.344367407,0,0,0
1250,0.345884444,2048,0,0
1251,0.347401481,2048,0,0
1252,0.348918519,2048,0,0
1253,0.350435556,4096,0,0
1254,0.351952593,5120,0,0
1255,0.353469630,4096,0,0
1256,0.354986667,4096,0,0
1257,0.356503704,3072,0,0
1258,0.358020741,3072,0,0
1259,0.359537778,2048,0,0
1260,0.361054815,4096,0,0
1261,0.362571852,5120,0,0
1262,0.364088889,3072,0,0
1263,0.365605926,3072,0,0
1264,0.367122963,2048,0,0
1265,0.368640000,5120,0,0
1266,0.370157037,2048,0,0
1267,0.371674074,4096,0,0
1268,0.373191111,3072,0,0
1269,0.374708148,3072,0,0
1270,0.376225185,4096,0,0
1271,0.377742222,3072,0,0
1272,0.379259259,4096,0,0
1273,0.380776296,4096,0,0
1274,0.382293333,4096,0,0
1275,0.383810370,3072,0,0
1276,0.385327407,3072,0,0
1277,0.386844444,0,0,0
1278,0.388361481,-1024,0,0
1279,0.389878519,-1024,0,0
1280,0.391395556,0,0,0
1281,0.392912593,2048,0,0
1282,0.394429630,1024,0,0
1283,0.395946667,1024,0,0
1284,0.397463704,2048,0,0
1285,0.398980741,3072,0,0
1286,0.400497778,1024,0,0
1287,0.402014815,0,0,0
1288,0.403531852,2048,0,0
1289,0.405048889,3072,0,0
1290,0.406565926,2048,0,0
1291,0.408082963,1024,0,0
1292,0.409600000,1024,0,0
1293,0.411117037,2048,0,0
1294,0.412634074,0,0,0
1295,0.414151111,2048,0,0
1296,0.415668148,-1024,0,0
1297,0.417185185,0,0,0
1298,0.418702222,-1024,0,0
1299,0.420219259,-4096,0,0
1300,0.421736296,-6144,0,0
1301,0.423253333,-5120,0,0
1302,0.424770370,-6144,0,0
1303,0.426287407,-7168,0,0
1304,0.427804444,-7168,0,0
1305,0.429321481,-4096,0,0
1306,0.430838519,-6144,0,0
1307,0.432355556,-6144,0,0
1308,0.433872593,-4096,0,0
1309,0.435389630,-6144,0,0
1310,0.436906667,-6144,0,0
1311,0.438423704,-6144,0,0
1312,0.439940741,-7168,0,0
1313,0.441457778,-5120,0,0
1314,0.442974815,-4096,0,0
1315,0.444491852,-5120,0,0
1316,0.446008889,-3072,0,0
1317,0.447525926,-4096,0,0
1318,0.449042963,-3072,0,0
1319,0.450560000,-4096,0,0
1320,0.452077037,-1024,0,0
1321,0.453594074,-3072,0,0
1322,0.455111111,-1024,0,0
1323,0.456628148,-2048,0,0
1324,0.458145185,-3072,0,0
1325,0.459662222,-1024,0,0
1326,0.461179259,-3072,0,0
1327,0.462696296,-3072,0,0
1328,0.464213333,-3072,0,0
1329,0.465730370,-3072,0,0
1330,0.467247407,-2048,0,0
1331,0.468764444,-1024,0,0
1332,0.470281481,-2048,0,0
1333,0.471798519,-2048,0,0
1334,0.473315556,-3072,0,0
1335,0.474832593,1024,0,0
1336,0.476349630,1024,0,0
1337,0.477866667,1024,0,0
1338,0.479383704,2048,0,0
1339,0.480900741,2048,0,0
1340,0.482417778,6144,0,0
1341,0.483934815,4096,0,0
1342,0.485451852,2048,0,0
1343,0.486968889,4096,0,0
1344,0.488485926,5120,0,0
1345,0.490002963,3072,0,0
1346,0.491520000,4096,0,0
1347,0.493037037,4096,0,0
1348,0.494554074,6144,0,0
1349,0.496071111,2048,0,0
1350,0.497588148,3072,0,0
1351,0.499105185,4096,0,0
1352,0.500622222,2048,0,0
1353,0.502139259,6144,0,0
1354,0.503656296,5120,0,0
1355,0.505173333,5120,0,0
1356,0.506690370,5120,0,0
1357,0.508207407,8192,0,0
1358,0.509724444,5120,0,0
1359,0.511241481,5120,0,0
1360,0.512758519,5120,0,0
1361,0.514275556,4096,0,0
1362,0.515792593,5120,0,0
1363,0.517309630,3072,0,0
1364,0.518826667,4096,0,0
1365,0.520343704,4096,0,0
1366,0.521860741,4096,0,0
1367,0.523377778,7168,0,0
1368,0.524894815,6144,0,0
1369,0.526411852,7168,0,0
1370,0.527928889,5120,0,0
1371,0.529445926,5120,0,0
1372,0.530962963,5120,0,0
1373,0.532480000,3072,0,0
1374,0.533997037,3072,0,0
1375,0.535514074,2048,0,0
1376,0.537031111,5120,0,0
1377,0.538548148,5120,0,0
1378,0.540065185,4096,0,0
1379,0.541582222,5120,0,0
1380,0.543099259,5120,0,0
1381,0.544616296,8192,0,0
1382,0.546133333,5120,0,0
1383,0.547650370,3072,0,0
1384,0.549167407,6144,0,0
1385,0.550684444,6144,0,0
1386,0.552201481,7168,0,0
1387,0.553718519,6144,0,0
1388,0.555235556,7168,0,0
1389,0.556752593,8192,0,0
1390,0.558269630,8192,0,0
1391,0.559786667,7168,0,0
1392,0.561303704,7168,0,0
1393,0.562820741,11264,0,0
1394,0.564337778,11264,0,0
1395,0.565854815,9216,0,0
1396,0.567371852,10240,0,0
1397,0.568888889,9216,0,0
1398,0.570405926,9216,0,0
1399,0.571922963,10240,0,0
1400,0.573440000,8192,0,0
1401,0.574957037,7168,0,0
1402,0.576474074,7168,0,0
1403,0.577991111,9216,0,0
1404,0.579508148,7168,0,0
1405,0.581025185,6144,0,0
1406,0.582542222,9216,0,0
1407,0.584059259,9216,0,0
1408,0.585576296,8192,0,0
1409,0.587093333,7168,0,0
1410,0.588610370,9216,0,0
1411,0.590127407,11264,0,0
1412,0.591644444,8192,0,0
1413,0.593161481,10240,0,0
1414,0.594678519,9216,0,0
1415,0.596195556,8192,0,0
1416,0.597712593,10240,0,0
1417,0.599229630,9216,0,0
1418,0.600746667,8192,0,0
1419,0.602263704,9216,0,0
1420,0.603780741,8192,0,0
1421,0.605297778,8192,0,0
1422,0.606814815,5120,0,0
1423,0.608331852,6144,0,0
1424,0.609848889,5120,0,0
1425,0.611365926,4096,0,0
1426,0.612882963,4096,0,0
1427,0.614400000,6144,0,0
1428,0.615917037,4096,0,0
1429,0.617434074,4096,0,0
1430,0.618951111,6144,0,0
1431,0.620468148,2048,0,0
1432,0.621985185,4096,0,0
1433,0.623502222,4096,0,0
1434,0.625019259,3072,0,0
1435,0.626536296,4096,0,0
1436,0.628053333,3072,0,0
1437,0.629570370,2048,0,0
1438,0.631087407,4096,0,0
1439,0.632604444,4096,0,0
1440,0.634121481,5120,0,0
1441,0.635638519,5120,0,0
1442,0.637155556,4096,0,0
1443,0.638672593,5120,0,0
1444,0.640189630,4096,0,0
1445,0.641706667,4096,0,0
1446,0.643223704,5120,0,0
1447,0.644740741,4096,0,0
1448,0.646257778,2048,0,0
1449,0.647774815,5120,0,0
1450,0.649291852,1024,0,0
1451,0.650808889,3072,0,0
1452,0.652325926,3072,0,0
1453,0.653842963,3072,0,0
1454,0.655360000,2048,0,0
1455,0.656877037,3072,0,0
1456,0.658394074,1024,0,0
1457,0.659911111,3072,0,0
1458,0.661428148,3072,0,0
1459,0.662945185,3072,0,0
1460,0.664462222,2048,0,0
1461,0.665979259,2048,0,0
1462,0.667496296,1024,0,0
1463,0.669013333,5120,0,0
1464,0.670530370,3072,0,0
1465,0.672047407,3072,0,0
1466,0.673564444,0,0,0
1467,0.675081481,4096,0,0
1468,0.676598519,2048,0,0
1469,0.678115556,2048,0,0
1470,0.679632593,2048,0,0
1471,0.681149630,3072,0,0
1472,0.682666667,2048,0,0
1473,0.684183704,2048,0,0
1474,0.685700741,3072,0,0
1475,0.687217778,2048,0,0
1476,0.688734815,2048,0,0
1477,0.690251852,2048,0,0
1478,0.691768889,1024,0,0
1479,0.693285926,1024,0,0
1480,0.694802963,-1024,0,0
1481,0.696320000,1024,0,0
1482,0.697837037,1024,0,0
1483,0.699354074,0,0,0
1484,0.700871111,0,0,0
1485,0.702388148,-2048,0,0
1486,0.703905185,-1024,0,0
1487,0.705422222,-2048,0,0
1488,0.706939259,2048,0,0
1489,0.708456296,-1024,0,0
1490,0.709973333,-1024,0,0
1491,0.711490370,1024,0,0
1492,0.713007407,2048,0,0
1493,0.714524444,2048,0,0
1494,0.716041481,0,0,0
1495,0.717558519,1024,0,0
1496,0.719075556,-2048,0,0
1497,0.720592593,3072,0,0
1498,0.722109630,-2048,0,0
1499,0.723626667,1024,0,0
1500,0.725143704,0,0,0
1501,0.726660741,-3072,0,0
1502,0.728177778,2048,0,0
1503,0.729694815,-1024,0,0
1504,0.731211852,-2048,0,0
1505,0.732728889,-3072,0,0
1506,0.734245926,-6144,0,0
1507,0.735762963,-6144,0,0
1508,0.737280000,-8192,0,0
1509,0.738797037,-9216,0,0
1510,0.740314074,-11264,0,0
1511,0.741831111,-12288,0,0
1512,0.743348148,-14336,0,0
1513,0.744865185,-13312,0,0
1514,0.746382222,-15360,0,0
1515,0.747899259,-16384,0,0
1516,0.749416296,-12288,0,0
1517,0.750933333,-13312,0,0
1518,0.752450370,-13312,0,0
1519,0.753967407,-15360,0,0
1520,0.755484444,-13312,0,0
1521,0.757001481,-13312,0,0
1522,0.758518519,-10240,0,0
1523,0.760035556,-12288,0,0
1524,0.761552593,-13312,0,0
1525,0.763069630,-11264,0,0
1526,0.764586667,-7168,0,0
1527,0.766103704,-9216,0,0
1528,0.767620741,-10240,0,0
1529,0.769137778,-8192,0,0
1530,0.770654815,-7168,0,0
1531,0.772171852,-7168,0,0
1532,0.773688889,-6144,0,0
1533,0.775205926,-8192,0,0
1534,0.776722963,-7168,0,0
1535,0.778240000,-6144,0,0
1536,0.779757037,-5120,0,0
1537,0.781274074,-4096,0,0
1538,0.782791111,-5120,0,0
1539,0.784308148,-3072,0,0
1540,0.785825185,-3072,0,0
1541,0.787342222,-3072,0,0
1542,0.788859259,-3072,0,0
1543,0.790376296,1024,0,0
1544,0.791893333,0,0,0
1545,0.793410370,0,0,0
1546,0.794927407,-1024,0,0
1547,0.796444444,2048,0,0
1548,0.797961481,4096,0,0
1549,0.799478519,6144,0,0
1550,0.800995556,4096,0,0
1551,0.802512593,6144,0,0
1552,0.804029630,6144,0,0
1553,0.805546667,7168,0,0
1554,0.807063704,7168,0,0
1555,0.808580741,4096,0,0
1556,0.810097778,3072,0,0
1557,0.811614815,4096,0,0
1558,0.813131852,5120,0,0
1559,0.814648889,3072,0,0
1560,0.816165926,5120,0,0
1561,0.817682963,2048,0,0
1562,0.819200000,3072,0,0
1563,0.820717037,5120,0,0
1564,0.822234074,5120,0,0
1565,0.823751111,5120,0,0
1566,0.825268148,5120,0,0
1567,0.826785185,6144,0,0
1568,0.828302222,7168,0,0
1569,0.829819259,6144,0,0
1570,0.831336296,4096,0,0
1571,0.832853333,4096,0,0
1572,0.834370370,2048,0,0
1573,0.835887407,3072,0,0
1574,0.837404444,1024,0,0
1575,0.838921481,2048,0,0
1576,0.840438519,1024,0,0
1577,0.841955556,3072,0,0
1578,0.843472593,3072,0,0
1579,0.844989630,3072,0,0
1580,0.846506667,2048,0,0
1581,0.848023704,2048,0,0
1582,0.849540741,3072,0,0
1583,0.851057778,0,0,0
1584,0.852574815,3072,0,0
1585,0.854091852,1024,0,0
1586,0.855608889,1024,0,0
1587,0.857125926,3072,0,0
1588,0.858642963,1024,0,0
1589,0.860160000,1024,0,0
1590,0.861677037,3072,0,0
1591,0.863194074,3072,0,0
1592,0.864711111,1024,0,0
1593,0.866228148,1024,0,0
1594,0.867745185,3072,0,0
1595,0.869262222,4096,0,0
1596,0.870779259,2048,0,0
1597,0.872296296,1024,0,0
1598,0.873813333,-2048,0,0
1599,0.875330370,-1024,0,0
1600,0.876847407,-3072,0,0
1601,0.878364444,-5120,0,0
1602,0.879881481,-8192,0,0
1603,0.881398519,-9216,0,0
1604,0.882915556,-10240,0,0
1605,0.884432593,-11264,0,0
1606,0.885949630,-10240,0,0
1607,0.887466667,-10240,0,0
1608,0.888983704,-10240,0,0
1609,0.890500741,-12288,0,0
1610,0.892017778,-14336,0,0
1611,0.893534815,-16384,0,0
1612,0.895051852,-12288,0,0
1613,0.896568889,-11264,0,0
1614,0.898085926,-14336,0,0
1615,0.899602963,-15360,0,0
1616,0.901120000,-12288,0,0
1617,0.902637037,-11264,0,0
1618,0.904154074,-14336,0,0
1619,0.905671111,-11264,0,0
1620,0.907188148,-13312,0,0
1621,0.908705185,-12288,0,0
1622,0.910222222,-11264,0,0
1623,0.911739259,-9216,0,0
1624,0.913256296,-8192,0,0
1625,0.914773333,-7168,0,0
1626,0.916290370,-9216,0,0
1627,0.917807407,-8192,0,0
1628,0.919324444,-11264,0,0
1629,0.920841481,-9216,0,0
1630,0.922358519,-12288,0,0
1631,0.923875556,-10240,0,0
1632,0.925392593,-10240,0,0
1633,0.926909630,-9216,0,0
1634,0.928426667,-10240,0,0
1635,0.929943704,-8192,0,0
1636,0.931460741,-9216,0,0
1637,0.932977778,-9216,0,0
1638,0.934494815,-7168,0,0
1639,0.936011852,-8192,0,0
1640,0.937528889,-7168,0,0
1641,0.939045926,-8192,0,0
1642,0.940562963,-8192,0,0
1643,0.942080000,-9216,0,0
1644,0.943597037,-7168,0,0
1645,0.945114074,-6144,0,0
1646,0.946631111,-4096,0,0
1647,0.948148148,-5120,0,0
1648,0.949665185,-5120,0,0
1649,0.951182222,-6144,0,0
1650,0.952699259,-6144,0,0
1651,0.954216296,-6144,0,0
1652,0.955733333,-5120,0,0
1653,0.957250370,-7168,0,0
1654,0.958767407,-6144,0,0
1655,0.960284444,-7168,0,0
1656,0.961801481,-7168,0,0
1657,0.963318519,-6144,0,0
1658,0.964835556,-5120,0,0
1659,0.966352593,-6144,0,0
1660,0.967869630,-6144,0,0
1661,0.969386667,-6144,0,0
1662,0.970903704,-5120,0,0
1663,0.972420741,-7168,0,0
1664,0.973937778,-4096,0,0
1665,0.975454815,-6144,0,0
1666,0.976971852,-6144,0,0
1667,0.978488889,-5120,0,0
1668,0.980005926,-5120,0,0
1669,0.981522963,-4096,0,0
1670,0.983040000,-2048,0,0
1671,0.984557037,-1024,0,0
1672,0.986074074,-2048,0,0
1673,0.987591111,-3072,0,0
1674,0.989108148,-1024,0,0
1675,0.990625185,2048,0,0
1676,0.992142222,-1024,0,0
1677,0.993659259,2048,0,0
1678,0.995176296,1024,0,0
1679,0.996693333,3072,0,0
1680,0.998210370,2048,0,0
1681,0.999727407,2048,0,0
1682,1.001244444,1024,0,0
1683,1.002761481,1024,0,0
1684,1.004278519,3072,0,0
1685,1.005795556,1024,0,0
1686,1.007312593,2048,0,0
1687,1.008829630,2048,0,0
1688,1.010346667,5120,0,0
1689,1.011863704,4096,0,0
1690,1.013380741,4096,0,0
1691,1.014897778,3072,0,0
1692,1.016414815,3072,0,0
1693,1.017931852,6144,0,0
